Samsung Galaxy S20 / S20+ 5G / UW |128GB Verizon or GSM Unlocked FAIR 5-7/10Opens in a new window or tab,$247.45 to $282.5,https://www.ebay.com/itm/265797962684?epid=18036922364&hash=item3de2cb0bbc:g:rCAAAOSwGAti4DBc&amdata=enc%3AAQAHAAAA4LI7d6Xs%2FU2hK4TUAHxh7%2FJG7sq0eLQQfx5%2BhSE73xp2R6X2zf7LBveOkLU5bdfB6y1tSsL1LJzB1z2jrFkiNLP8RT7g784xCN9ByOgjgpylsrySjr9gRoq1ShEUclV46gIQaVwEZ3J%2BYPrPbUsVYGxO0haW2hiL2MNJhbcCSslGZIotM85a%2BLrN4OuXrUD5dGV%2Fepf9Cy4mF5czHBcgYNOSbwWPRizh8tBPjiCQDQy8WinK%2Bpl8sstYI%2F2LCLqRHmL6amJ4ZToBiklkWYV7gLSseJNLY8e5Z5VUAEfa32G3%7Ctkp%3ABk9SR6KLvLTrYA
Samsung Galaxy Note 9 N960U 128GB Verizon Factory Unlocked SmartphoneOpens in a new window or tab,$119.99,https://www.ebay.com/itm/325334675201?epid=9025368407&hash=item4bbf752f01:g:zH0AAOSwzp1d8TJ5&amdata=enc%3AAQAHAAAA4CYrwY%2BtVsiuWr%2BkB5BgfF9HXww9wXX0mhik%2F7aA7mp5tcI8avppQ5%2BsNHu9h3sMGbKjcR%2FIzmYk3Bi5gYRapu%2FVqRd5UAIaNnmY%2F550ZgwxHO3bmDNUcm7K9w0kag7ToLWz609zswxDMLWcOdzcXvohw5k1v4C5mkmap%2FFuULeNnlxGsdw6jDTT0ml2%2BRPQ948PKp7lmvCTMgsUPotJJ4KdYuWzQLmpuwnQ7%2FwaAXaWD9X8eZoH%2ByD52T9ZptxxIx0FmrQHQn7bn7j%2BFbfYBesePRWijdF1gvHVqH25JN4t%7Ctkp%3ABk9SR6KLvLTrYA
Samsung Galaxy S10/S10+ Plus - 128GB - All Colors - Factory Unlocked - ExcellentOpens in a new window or tab,$114.99 to $135.65,https://www.ebay.com/itm/175371564488?epid=8032431086&hash=item28d4f5b5c8:g:0VAAAOSwAu5i2ApE&amdata=enc%3AAQAHAAAA4LgGnZl4V5dfMSjKg7A2Ur8InH9hve%2BsUpwQPzKQFr5ZF3s%2Fpeth7oqe3u444%2BaQEp6JrcuElLyFTAezyCykC0HYyeTUn1B0TGsSz1dK8KwP2BwUSPb0MNt4iPJI0Dvw7vzDIsT4xdNKM9xw7eXjsJ9y9bJOzOlQrFd7KhyzDb80AIhOorcEClM8%2FbRby6g7H8uWzxFOBf00eHoGIj0bZNgM0gazNmCrOwRg9MTN8BMo2pQ27tMvDgnlkrSfB1tfX8cVyJvEJm0guaG%2BlpvyfWFSGYave0cSNY2IJT474WwI%7Ctkp%3ABk9SR6SLvLTrYA
New ListingSamsung Galaxy S20 FE SM-G780F/DS - 128GB - Rot (Ohne Simlock)Opens in a new window or tab,$280.35,https://www.ebay.com/itm/354289045795?epid=4041196271&hash=item527d45d123:g:kX0AAOSw0AFjKHp5&amdata=enc%3AAQAHAAAAoOm0BnY0gkOy%2Bp5mrGRnSk6HIW2Okx%2FJdneLrlcr7562%2BhiiF%2BHx%2FVXLVTK2Q02tfHEzz2CTtH19P6vW0i9D0HjuFgNmQ%2B1EicXUQNpLw20U0vPeoEHgDuoC3e9a%2FKwDg5XG4WwzBVzwi7YnOAmQxPKG0kSiuTk%2FBJoUg3pREvV4UUaxM8WqEdJ7kp8yKr%2BABSzLGjPCbNou84no7PUcnQQ%3D%7Ctkp%3ABk9SR6SLvLTrYA
New ListingSamsung Galaxy S20 FE 5G SM-G781B/DS - 128GB - Cloud Lavender (Unlocked)Opens in a new window or tab,$91.2,https://www.ebay.com/itm/225170840745?epid=8041205319&hash=item346d3a5ca9:g:tkMAAOSweYJjKYZV&amdata=enc%3AAQAHAAAAkKGugrgjga05Gdn5KF6CAFHd%2F3%2FTX%2B12DKpxmMCV5Z3RiCe53uRED79CzsR3509Te43Sv74uk09H4jZ7%2F8fxr94BHKigurAi53RsSiZcTp%2FHcR%2BQ2yZQZT0%2BJkGbcRpnqsJ1ZOk%2FCGgChh%2B31PADvsLYaHR9B8xUi1MJAWSosMDoPpYEZ%2FfKXlkbi3JMiu9yZA%3D%3D%7Ctkp%3ABk9SR6SLvLTrYA
New ListingSamsung A70  128 GB 6 GB ramOpens in a new window or tab,$110.14,https://www.ebay.com/itm/175422095658?hash=item28d7f8c12a:g:SeAAAOSwKyJjKWr6&amdata=enc%3AAQAHAAAAoERX6BpHckTPfh7a7CzwWBtOX6rx87acg331cFq%2FK0y7EPvbL1ZqqWCLiAfzh4zDnySVpCXVrDnpRGcrKDQibahrlO9TAzK06qhrsdcciICkoHLqi762VNXq0CgrXvC%2F%2F0t9MT%2BQopN4OjrwaOWQCD1aimM2Jsrpery6JNXy%2FUYow0%2FmrCmD16Vc95ukiv0zs2aBTwiY8QNweN08F%2Fc0dfY%3D%7Ctkp%3ABk9SR6SLvLTrYA
Samsung Galaxy S10/S10+ Plus - 128GB - All Colors - Factory Unlocked - GoodOpens in a new window or tab,$127.99 to $193.79,https://www.ebay.com/itm/175327253207?epid=22054991541&hash=item28d25192d7:g:0VAAAOSwAu5i2ApE&amdata=enc%3AAQAHAAAA4AkoIAjeIwGI3SFZZ9EZIxexcaXusdz5mXxteodlFQ3YgxTD8agUxZUiXT9ixFMlC0c9fq4qcsO6ocKCIsTHhHsck96m5JtIB%2F3DKJ5VJhQwQQlgjnPc9IK%2FSwUXNrkvPJ31mZ42duPIQD6CddVKT65MKMa6GSW0Y5XstiLHzy99%2FZYYvP8t1TnRayE%2FzB5L6f9xrlt72gCJHhTvssYjoPf6LGCPcHql%2BpXDk5i1WZEAYdhQRxuMRMmPDY0KeOdJsY4GDuNx%2F04MRIeK1J1wRH4N048nWBPOIwrJ6z6hORjD%7Ctkp%3ABk9SR6SLvLTrYA
Samsung Galaxy S10e 128GB Prism Black Verizon Very Good ConditionOpens in a new window or tab,$129.99,https://www.ebay.com/itm/284674309315?epid=12036795381&hash=item4247e93cc3:g:-IEAAOSwpYBiHMtc&amdata=enc%3AAQAHAAAA4GPjOdrHlRY4ZUaTMmmfLj1gZpdLaM38%2FJ8lP2JoCNf2cpXH%2BZy0mI%2BSKOgdxEOayCpR0U0vOU7sDKUzwVfb%2FB5CyotAT7%2BT0kdM4hIg3SLwevapxsL09%2BZzMuSHu6mWnf3v52IQVFMNbg7VC5uNQVtvp4T9vxu1OwGbXDiRnnUbqDo7Kq%2F4kvOUzUmdJW%2FRSG04qXhmjMMReIbi8XHGR2DBgat9z6GtkcVHn733VBtbLYjUX3BK%2F8XIKHDXof9JnTjZwrMYtTnSuym0ndCmjBzmMoQwrEwN%2B1pWla0aQLKS%7Ctkp%3ABk9SR6SLvLTrYA
SAMSUNG GALAXY NOTE 10 S10 S20 S21 - FACTORY UNLOCKED GSM/CDMAOpens in a new window or tab,$169.99 to $329.99,https://www.ebay.com/itm/324842105036?hash=item4ba21928cc:g:iKsAAOSwX3Vhd3yC&amdata=enc%3AAQAHAAAA4D7o%2BJqhWy9Cvn6wemloPUhRYEjtRKC4F4Ky9XCgp24S%2B9W8cMYEhln9OTV5%2F6hZ%2B0QmO5ZQuLUwHIWpNdaz4L7KV5KOc8I%2F8fy3sgwIyJ4KKEthJraVgCL3OXdDcDj9pMYyob4Sv4FGUcVeyPmqQtSAfQKXUq2hFCrF4yj2KOOVe88Ze21dD6g%2Fssrv3VRMzeclgPrI53hU5kpvNIwKFqxVIGTCAgDfGl1kvdtIEEhS%2BpqgoMquhFU%2BqUWixzx4f2M1oiu2%2BqaEd6zLs1KPoAM7lg5y4MhPe4NGiaspUvem%7Ctkp%3ABFBMpIu8tOtg
Samsung A21s SM-A217F/DS DUAL SIM 32GB 64GB Unlocked Very Good ConditionOpens in a new window or tab,$148.28,https://www.ebay.com/itm/203639648057?epid=7043828986&hash=item2f69de6f39:g:mF8AAOSw8k5hXFrH&amdata=enc%3AAQAHAAAA4GSGaDsdTiJYy5GyPORKqRJUV6B7Isxqh36uTxyx3eKagVyZbE9qhdenTVCFVqwswsZ8DxXabNA4LU%2BZFntKLsrimWn5Kq7v%2Feghj%2F7uDdoGhHQbDogJBM8QtyIAGK0Aye2ir%2BLih4mGv8JHhFxcUnLOIw7B3HlfHzhlpK%2FaOGQnbgu%2F6E4jg74wA4PP95rjitRPDTYnSakrIWsgANKMlTgHZCuvWWeXLGs8xGqmi3B0%2BwP6fl3ENpKvq%2Frzp036cboTLAoNgPQpVhtruOIqeNz7Dr%2B3daKIeCmItJxAiHIE%7Ctkp%3ABFBMpIu8tOtg
